customer_id,sales,units,orders,unique_products_bought,unique_payments_used,unique_categories_bought,aov,aur,upt,category_a_sales,category_b_sales,category_c_sales,category_d_sales,category_e_sales,category_a_units,category_b_units,category_c_units,category_d_units,category_e_units,payment_cash,payment_credit,payment_debit,payment_gc,payment_others,email_subscribed_x,omni_shopper_x,age,hh_income,omni_shopper_y,email_subscribed_y,cluster,pca1,pca2
232,6175,18,9,8,4,4,686.1111111111111,343.05555555555554,2.0,0.6024291497975709,0.0412955465587044,0.2105263157894736,0.145748987854251,0.0,0.5,0.1111111111111111,0.2777777777777778,0.1111111111111111,0.0,0.1894736842105263,0.2947368421052631,0.2566801619433198,0.2591093117408907,0.0,1,0,27,567000,0,1,0,0.37416483732938854,-0.728893455930703
233,12150,43,20,12,4,4,607.5,282.5581395348837,2.15,0.4781893004115226,0.1555555555555555,0.1275720164609053,0.2386831275720164,0.0,0.4186046511627907,0.3023255813953488,0.1395348837209302,0.1395348837209302,0.0,0.0,0.4679012345679012,0.337037037037037,0.1308641975308642,0.0641975308641975,0,0,48,883000,0,0,1,2.469295424444686,0.849691323281432
234,5460,16,7,7,2,4,780.0,341.25,2.2857142857142856,0.73992673992674,0.0,0.0915750915750915,0.1465201465201465,0.0219780219780219,0.625,0.0,0.125,0.125,0.125,0.0,0.5164835164835165,0.4835164835164835,0.0,0.0,1,0,48,540000,0,1,0,-0.06758030894332843,0.4066979272636211
235,12865,50,23,15,5,5,559.3478260869565,257.3,2.1739130434782608,0.4733773804897007,0.0505246793626117,0.3458997279440342,0.1010493587252234,0.0291488534784298,0.34,0.1,0.36,0.06,0.14,0.0163233579479207,0.3824329576369996,0.4601632335794792,0.0983287990672366,0.0427516517683637,0,0,64,859000,0,0,1,2.7927476805883202,1.7331067111911673
236,14010,37,20,13,3,5,700.5,378.6486486486487,1.85,0.4782298358315489,0.0142755174875089,0.139186295503212,0.3604568165596002,0.0078515346181299,0.4054054054054054,0.054054054054054,0.2162162162162162,0.2702702702702703,0.054054054054054,0.0,0.6702355460385439,0.1677373304782298,0.1620271234832262,0.0,1,1,50,992000,1,1,1,2.43964375127627,1.060134515651061
237,2185,13,6,3,2,2,364.1666666666667,168.07692307692307,2.1666666666666665,0.0,0.0,0.8352402745995423,0.0,0.1647597254004576,0.0,0.0,0.5384615384615384,0.0,0.4615384615384615,0.0,0.6384439359267735,0.3615560640732265,0.0,0.0,1,0,45,820000,0,1,0,-1.123374938673633,0.54755627183731
238,420,7,3,3,2,2,140.0,60.0,2.333333333333333,0.0,0.1904761904761904,0.0,0.0,0.8095238095238095,0.0,0.1428571428571428,0.0,0.0,0.8571428571428571,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,1,1,49,363000,1,1,0,-3.518768036028182,0.051540424996684965
239,4310,12,6,6,3,4,718.3333333333334,359.1666666666667,2.0,0.37122969837587,0.0974477958236658,0.0672853828306264,0.4640371229698375,0.0,0.3333333333333333,0.25,0.0833333333333333,0.3333333333333333,0.0,0.0,0.2552204176334107,0.6774941995359629,0.0672853828306264,0.0,1,0,49,985000,0,1,0,-0.6650493586534902,0.9408949052687016
240,5955,25,10,9,4,5,595.5,238.2,2.5,0.3308144416456759,0.2040302267002519,0.3140218303946264,0.1343408900083963,0.0167926112510495,0.2,0.36,0.28,0.08,0.08,0.235936188077246,0.2703610411418976,0.3476070528967254,0.1460957178841309,0.0,1,1,52,155000,1,1,0,0.7733224282996953,-0.3720758638245739
241,2795,9,4,4,2,3,698.75,310.55555555555554,2.25,0.6726296958855098,0.0858676207513416,0.2415026833631484,0.0,0.0,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.7209302325581395,0.0,0.2790697674418604,0.0,1,1,56,159000,1,1,0,-1.560941818446044,-0.16561237018354216
242,1360,7,3,3,2,3,453.3333333333333,194.28571428571428,2.333333333333333,0.0,0.2647058823529412,0.0,0.6617647058823529,0.0735294117647058,0.0,0.4285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.6617647058823529,0.3382352941176471,0.0,0.0,0.0,0,0,42,546000,0,0,0,-2.6060455671375107,0.022627098735046442
243,4615,22,9,9,4,5,512.7777777777778,209.77272727272728,2.4444444444444446,0.4940411700975081,0.2047670639219935,0.0595882990249187,0.1733477789815818,0.0682556879739978,0.2727272727272727,0.3181818181818182,0.0454545454545454,0.0909090909090909,0.2727272727272727,0.0975081256771397,0.562296858071506,0.1343445287107258,0.2058504875406283,0.0,0,0,42,563000,0,0,0,0.32218196398952126,0.10301568341801794
244,3450,13,7,7,3,4,492.8571428571428,265.38461538461536,1.8571428571428568,0.272463768115942,0.0,0.3333333333333333,0.3478260869565217,0.0463768115942029,0.1538461538461538,0.0,0.3846153846153846,0.2307692307692307,0.2307692307692307,0.0,0.7681159420289855,0.1188405797101449,0.0,0.1130434782608695,0,0,53,669000,0,0,0,-0.6182568197136287,0.8480144276717414
245,4945,18,8,6,3,5,618.125,274.72222222222223,2.25,0.1820020222446916,0.0434782608695652,0.1516683518705763,0.5561172901921132,0.0667340748230535,0.1111111111111111,0.1111111111111111,0.1666666666666666,0.2777777777777778,0.3333333333333333,0.0,0.4570273003033367,0.5156723963599595,0.0273003033367037,0.0,1,0,36,218000,0,1,0,0.11227341229195023,-1.006508274750542
246,2710,11,5,4,1,3,542.0,246.3636363636364,2.2,0.5350553505535055,0.1328413284132841,0.3321033210332103,0.0,0.0,0.3636363636363636,0.2727272727272727,0.3636363636363636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,33,676000,0,0,0,-1.2553327676827206,-0.28234651092478885
247,3415,13,6,6,2,3,569.1666666666666,262.6923076923077,2.1666666666666665,0.0,0.1273792093704246,0.6090775988286969,0.2635431918008785,0.0,0.0,0.2307692307692307,0.6153846153846154,0.1538461538461538,0.0,0.0,0.7364568081991215,0.2635431918008785,0.0,0.0,1,0,53,76000,0,1,0,-0.7076239688163457,-0.9213485203655163
248,10195,42,19,15,3,5,536.578947368421,242.73809523809524,2.210526315789474,0.3781265326140264,0.0946542422756253,0.2604217753800882,0.2206964198136341,0.0461010299166258,0.238095238095238,0.2142857142857142,0.238095238095238,0.119047619047619,0.1904761904761904,0.0176557135850907,0.6777832270720942,0.3045610593428151,0.0,0.0,0,0,65,843000,0,0,1,2.2556255072097713,1.763652899488255
249,13320,50,22,15,4,5,605.4545454545455,266.4,2.272727272727273,0.4283033033033033,0.0728228228228228,0.2608858858858859,0.2027027027027027,0.0352852852852852,0.26,0.16,0.28,0.12,0.18,0.0037537537537537,0.4928678678678678,0.3832582582582582,0.1201201201201201,0.0,0,0,48,909000,0,0,1,2.776509568698482,0.8781855043748655
250,2700,11,6,4,3,4,450.0,245.45454545454547,1.8333333333333333,0.0777777777777777,0.2,0.2777777777777778,0.4444444444444444,0.0,0.0909090909090909,0.3636363636363636,0.2727272727272727,0.2727272727272727,0.0,0.0,0.412962962962963,0.1425925925925926,0.4444444444444444,0.0,0,0,40,650000,0,0,0,-1.094614624960267,0.08234533068919615
251,5655,19,9,7,4,4,628.3333333333334,297.63157894736844,2.111111111111111,0.8470380194518126,0.026525198938992,0.0972590627763041,0.0,0.0291777188328912,0.6842105263157895,0.0526315789473684,0.1052631578947368,0.0,0.1578947368421052,0.0,0.7126436781609196,0.2086648983200707,0.0097259062776304,0.0689655172413793,1,1,63,766000,1,1,0,0.337508959416003,1.5410334485714603
252,12980,45,21,14,3,5,618.0952380952381,288.44444444444446,2.142857142857143,0.4568567026194144,0.073959938366718,0.2534668721109399,0.2080123266563944,0.0077041602465331,0.3333333333333333,0.2222222222222222,0.2666666666666666,0.1333333333333333,0.0444444444444444,0.0,0.5385208012326657,0.2503852080123266,0.2110939907550077,0.0,1,0,59,567000,0,1,1,2.622681870820565,1.1122975356392635
253,11450,42,21,16,5,5,545.2380952380952,272.6190476190476,2.0,0.6,0.0515283842794759,0.1834061135371179,0.1179039301310043,0.0471615720524017,0.3809523809523809,0.119047619047619,0.1904761904761904,0.0714285714285714,0.238095238095238,0.0183406113537117,0.5432314410480349,0.1615720524017467,0.2427947598253275,0.034061135371179,0,0,26,249000,0,0,1,2.490306490401702,-1.4190216902459385
254,6980,21,10,8,3,4,698.0,332.3809523809524,2.1,0.3051575931232091,0.0386819484240687,0.0,0.6303724928366762,0.0257879656160458,0.2857142857142857,0.0952380952380952,0.0,0.4761904761904761,0.1428571428571428,0.0,0.5415472779369628,0.1862464183381088,0.2722063037249284,0.0,1,1,41,801000,1,1,0,0.6973773398778356,0.3462264085130281
255,10545,42,18,13,3,5,585.8333333333334,251.07142857142856,2.333333333333333,0.1939307728781413,0.0241820768136557,0.4020862968231389,0.3129445234708393,0.0668563300142247,0.1428571428571428,0.0476190476190476,0.3809523809523809,0.1428571428571428,0.2857142857142857,0.0,0.3314366998577525,0.2498814604077762,0.4186818397344713,0.0,1,1,28,814000,1,1,1,2.2361703008266294,-0.3486953363683256
256,1140,6,3,3,3,3,380.0,190.0,2.0,0.6578947368421053,0.2368421052631578,0.0,0.0,0.1052631578947368,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1052631578947368,0.6578947368421053,0.2368421052631578,0.0,0.0,1,0,29,246000,0,1,0,-2.8454767486322607,-1.3631993565947964
257,2275,5,3,3,1,2,758.3333333333334,455.0,1.6666666666666667,0.5164835164835165,0.0,0.0,0.4835164835164835,0.0,0.6,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,1,0,43,141000,0,1,0,-2.4349239270830187,-1.0078422492599224
258,3430,12,6,6,4,5,571.6666666666666,285.8333333333333,2.0,0.3469387755102041,0.0699708454810495,0.1603498542274052,0.3935860058309038,0.0291545189504373,0.25,0.1666666666666666,0.1666666666666666,0.25,0.1666666666666666,0.1603498542274052,0.0699708454810495,0.6559766763848397,0.1137026239067055,0.0,1,0,64,140000,0,1,0,-0.7932352238927505,0.1942337876069742
259,3390,11,5,4,3,3,678.0,308.1818181818182,2.2,0.0,0.0707964601769911,0.4424778761061947,0.4867256637168141,0.0,0.0,0.1818181818181818,0.5454545454545454,0.2727272727272727,0.0,0.0,0.7669616519174042,0.1622418879056047,0.0707964601769911,0.0,1,0,49,875000,0,1,0,-1.0898178596837589,0.8349418319446218
260,7125,19,10,7,2,5,712.5,375.0,1.9,0.7789473684210526,0.0224561403508771,0.079298245614035,0.1122807017543859,0.0070175438596491,0.631578947368421,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.0526315789473684,0.0,0.9929824561403509,0.0,0.0070175438596491,0.0,1,0,66,885000,0,1,0,0.6159200107916727,1.8354401239905622
261,5820,19,10,9,4,5,582.0,306.3157894736842,1.9,0.5807560137457045,0.0274914089347079,0.2276632302405498,0.1546391752577319,0.0094501718213058,0.4736842105263157,0.1052631578947368,0.2631578947368421,0.1052631578947368,0.0526315789473684,0.0,0.5867697594501718,0.1632302405498281,0.1417525773195876,0.1082474226804123,1,0,39,997000,0,1,0,0.4590670080342135,0.40561071985625485
262,3065,10,7,7,3,4,437.8571428571428,306.5,1.4285714285714286,0.4371941272430669,0.0,0.2528548123980424,0.2936378466557912,0.0163132137030995,0.4,0.0,0.3,0.2,0.1,0.0,0.4730831973898858,0.233278955954323,0.2936378466557912,0.0,0,0,43,251000,0,0,0,-0.9088802523499951,-0.5165060187896446
263,3405,10,5,5,2,4,681.0,340.5,2.0,0.3436123348017621,0.0,0.315712187958884,0.3230543318649045,0.0176211453744493,0.3,0.0,0.4,0.2,0.1,0.0,0.6769456681350955,0.0,0.3230543318649045,0.0,1,0,60,710000,0,1,0,-1.1646761501584812,1.2843886325636977
264,1855,9,6,6,2,4,309.1666666666667,206.11111111111111,1.5,0.4986522911051212,0.1509433962264151,0.2964959568733153,0.0,0.0539083557951482,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0,0.2222222222222222,0.0,0.935309973045822,0.0646900269541779,0.0,0.0,0,0,67,969000,0,0,0,-1.577952363776702,1.9156864332588215
265,3825,15,7,6,2,4,546.4285714285714,255.0,2.142857142857143,0.7294117647058823,0.0352941176470588,0.196078431372549,0.0,0.0392156862745098,0.5333333333333333,0.0666666666666666,0.2,0.0,0.2,0.0,0.2980392156862745,0.7019607843137254,0.0,0.0,0,0,48,771000,0,0,0,-0.4143798818072106,0.6854209573302482
266,2210,10,5,5,4,4,442.0,221.0,2.0,0.4886877828054298,0.0,0.248868778280543,0.1809954751131221,0.0814479638009049,0.4,0.0,0.2,0.1,0.3,0.248868778280543,0.3846153846153846,0.2850678733031674,0.0,0.0814479638009049,0,0,67,171000,0,0,0,-1.4661777832255392,0.5097138110378564
267,6350,20,6,6,4,2,1058.3333333333333,317.5,3.333333333333333,0.8551181102362204,0.1448818897637795,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.3102362204724409,0.2125984251968504,0.2409448818897638,0.2362204724409448,1,0,65,312000,0,1,0,0.11983563569201057,0.922131246010727
268,3680,13,6,5,3,4,613.3333333333334,283.0769230769231,2.1666666666666665,0.171195652173913,0.0,0.1494565217391304,0.6385869565217391,0.0407608695652173,0.2307692307692307,0.0,0.1538461538461538,0.3846153846153846,0.2307692307692307,0.2445652173913043,0.3614130434782608,0.3940217391304347,0.0,0.0,0,0,29,451000,0,0,0,-0.6936312336905043,-0.8243729533543243
269,10940,42,20,12,3,5,547.0,260.4761904761905,2.1,0.5694698354661791,0.109689213893967,0.1371115173674588,0.1462522851919561,0.0374771480804387,0.3809523809523809,0.2142857142857142,0.1428571428571428,0.0952380952380952,0.1666666666666666,0.0,0.4227605118829982,0.4003656307129798,0.1768738574040219,0.0,0,0,67,166000,0,0,1,2.4079034372581565,0.5589476623649126
270,4255,21,9,7,3,4,472.77777777777777,202.6190476190476,2.333333333333333,0.282021151586369,0.0987074030552291,0.5240893066980024,0.0,0.0951821386603995,0.1428571428571428,0.1428571428571428,0.3809523809523809,0.0,0.3333333333333333,0.0,0.6615746180963572,0.3102232667450059,0.0,0.0282021151586369,0,0,40,517000,0,0,0,0.21927587985956545,-0.08148233883251638
271,4770,16,8,7,2,5,596.25,298.125,2.0,0.5471698113207547,0.0314465408805031,0.2096436058700209,0.1886792452830188,0.0230607966457023,0.4375,0.0625,0.25,0.125,0.125,0.0,0.7463312368972747,0.2536687631027253,0.0,0.0,1,0,50,746000,0,1,0,-0.05794325262463297,0.7798150580718441
272,5905,23,10,9,4,5,590.5,256.7391304347826,2.3,0.4149026248941574,0.0592718035563082,0.275190516511431,0.2032176121930567,0.0474174428450465,0.217391304347826,0.1304347826086956,0.3043478260869565,0.1304347826086956,0.217391304347826,0.0,0.8247248094834886,0.1312447078746824,0.0135478408128704,0.0304826418289585,0,0,51,146000,0,0,0,0.6932231503688144,-0.4777153717706358
273,4440,21,9,9,3,5,493.3333333333333,211.42857142857144,2.333333333333333,0.2477477477477477,0.2432432432432432,0.3603603603603603,0.1013513513513513,0.0472972972972973,0.0952380952380952,0.3809523809523809,0.2857142857142857,0.0476190476190476,0.1904761904761904,0.0,0.8243243243243243,0.0,0.054054054054054,0.1216216216216216,1,0,30,453000,0,1,0,0.25847289470329293,-0.7508860022666111
274,13570,44,23,15,5,5,590.0,308.40909090909093,1.9130434782608696,0.2910832719233603,0.0928518791451731,0.3095062638172439,0.3021370670596905,0.004421518054532,0.2272727272727272,0.2045454545454545,0.3636363636363636,0.1818181818181818,0.0227272727272727,0.1252763448784082,0.3876197494473102,0.3058216654384672,0.1149594694178334,0.0663227708179808,0,0,38,83000,0,0,1,2.787411666431507,-1.6291196833407402
275,12440,46,23,14,5,5,540.8695652173913,270.4347826086956,2.0,0.3155144694533762,0.0204983922829582,0.2893890675241157,0.317524115755627,0.0570739549839228,0.1739130434782608,0.0434782608695652,0.3043478260869565,0.1956521739130435,0.2826086956521739,0.0831993569131832,0.487540192926045,0.3372186495176849,0.0478295819935691,0.0442122186495176,1,0,37,496000,0,1,1,2.710308012673062,-0.2353311610043217
276,12715,51,20,15,4,5,635.75,249.31372549019608,2.55,0.3602044828942194,0.0684231222965002,0.3889107353519465,0.1494298073141958,0.033031852143138,0.2156862745098039,0.196078431372549,0.3725490196078431,0.0784313725490196,0.1372549019607843,0.0786472670074714,0.7192292567833268,0.121116791191506,0.0810066850176956,0.0,1,0,47,657000,0,1,1,2.6707359397904873,0.5554801633351713
277,11255,49,21,16,4,5,535.952380952381,229.6938775510204,2.333333333333333,0.1928031985784096,0.123500666370502,0.3736117281208352,0.2621057307863172,0.047978676143936,0.1224489795918367,0.2244897959183673,0.3265306122448979,0.1428571428571428,0.1836734693877551,0.011994669035984,0.5250999555752999,0.2274544646823633,0.2354509107063527,0.0,0,0,62,86000,0,0,1,2.641047301002186,-0.2545267211129246
278,3350,20,10,7,2,4,335.0,167.5,2.0,0.417910447761194,0.3208955223880597,0.2313432835820895,0.0,0.0298507462686567,0.25,0.5,0.15,0.0,0.1,0.0,0.6492537313432836,0.3507462686567164,0.0,0.0,0,0,45,426000,0,0,0,0.09324418792630433,0.037185479459177474
279,3800,16,8,5,3,3,475.0,237.5,2.0,0.3026315789473684,0.1578947368421052,0.5394736842105263,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.6842105263157895,0.2565789473684211,0.0592105263157894,0.0,1,1,51,798000,1,1,0,-0.23876266367798119,0.884348616744352
280,3390,11,5,5,3,4,678.0,308.1818181818182,2.2,0.7168141592920354,0.1061946902654867,0.1622418879056047,0.0,0.0147492625368731,0.4545454545454545,0.2727272727272727,0.1818181818181818,0.0,0.0909090909090909,0.0,0.1061946902654867,0.2448377581120944,0.6489675516224189,0.0,0,0,65,590000,0,0,0,-1.0821033578777055,1.4160000133214279
281,4530,11,6,6,3,4,755.0,411.8181818181818,1.8333333333333333,0.4503311258278146,0.0529801324503311,0.0551876379690949,0.4415011037527593,0.0,0.3636363636363636,0.1818181818181818,0.0909090909090909,0.3636363636363636,0.0,0.086092715231788,0.8609271523178808,0.0529801324503311,0.0,0.0,1,0,47,755000,0,1,0,-0.6934244797687565,0.613160999450751
282,940,5,3,3,2,2,313.3333333333333,188.0,1.6666666666666667,0.0,0.2553191489361702,0.7446808510638298,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.5212765957446809,0.0,0.4787234042553192,0.0,1,1,29,920000,1,1,0,-3.178924595271232,-0.2980586861346003
283,4970,13,6,6,2,3,828.3333333333334,382.3076923076923,2.1666666666666665,0.5553319919517102,0.0,0.0,0.4225352112676056,0.0221327967806841,0.5384615384615384,0.0,0.0,0.3076923076923077,0.1538461538461538,0.0,0.9577464788732394,0.0422535211267605,0.0,0.0,0,0,61,422000,0,0,0,-0.4620852068522569,0.932727202494496
284,1430,8,3,3,3,2,476.6666666666667,178.75,2.6666666666666665,0.0,0.0,0.8741258741258742,0.0,0.1258741258741259,0.0,0.0,0.625,0.0,0.375,0.0,0.5244755244755245,0.1258741258741259,0.3496503496503496,0.0,1,0,26,390000,0,1,0,-2.4430697336185845,-1.149812600581387
285,11090,42,19,14,4,5,583.6842105263158,264.04761904761904,2.210526315789474,0.4977457168620379,0.078449053201082,0.3539224526600541,0.0495942290351668,0.0202885482416591,0.3095238095238095,0.2142857142857142,0.3571428571428571,0.0238095238095238,0.0952380952380952,0.0247971145175834,0.5843101893597836,0.0933273219116321,0.2975653742110009,0.0,0,0,51,909000,0,0,1,2.322556680021774,1.0387353928804495
286,11845,44,21,16,3,5,564.047619047619,269.20454545454544,2.095238095238096,0.5673279864921908,0.1625158294639088,0.116504854368932,0.1392992823976361,0.0143520472773322,0.3636363636363636,0.3863636363636363,0.1136363636363636,0.0681818181818181,0.0681818181818181,0.0050654284508231,0.6314900802026171,0.3634444913465597,0.0,0.0,0,0,28,167000,0,0,1,2.570502696175515,-1.6296450711462906
287,4680,16,8,7,3,4,585.0,292.5,2.0,0.2329059829059829,0.1153846153846153,0.2670940170940171,0.3846153846153846,0.0,0.1875,0.25,0.3125,0.25,0.0,0.0,0.5128205128205128,0.3076923076923077,0.0,0.1794871794871795,1,1,41,493000,1,1,0,-0.059517265779478135,-0.06418423649683302
288,2135,12,5,4,3,2,427.0,177.91666666666666,2.4,0.0,0.0,0.8665105386416861,0.0,0.1334894613583138,0.0,0.0,0.5833333333333334,0.0,0.4166666666666667,0.0,0.351288056206089,0.5714285714285714,0.0772833723653395,0.0,1,0,61,891000,0,1,0,-1.380890344845886,1.5127681619634223
289,15240,53,22,14,5,5,692.7272727272727,287.5471698113208,2.409090909090909,0.5761154855643045,0.0475721784776902,0.2549212598425197,0.1148293963254593,0.0065616797900262,0.4716981132075472,0.1320754716981132,0.2830188679245283,0.0754716981132075,0.0377358490566037,0.0541338582677165,0.5436351706036745,0.1587926509186351,0.1489501312335958,0.0944881889763779,0,0,54,493000,0,0,1,2.952034191432624,0.7232978320644912
290,10885,53,22,14,5,5,494.77272727272725,205.377358490566,2.409090909090909,0.4910427193385392,0.2609095084979329,0.0872760679834634,0.1010564997703261,0.0597152044097381,0.2641509433962264,0.3962264150943396,0.0754716981132075,0.0377358490566037,0.2264150943396226,0.0165365181442351,0.3412953605879651,0.4069820854386771,0.1938447404685346,0.0413412953605879,1,0,66,371000,0,1,1,2.6928844638711964,1.1585707299303627
291,5160,16,8,5,4,3,645.0,322.5,2.0,0.0406976744186046,0.0775193798449612,0.0,0.8817829457364341,0.0,0.0625,0.3125,0.0,0.625,0.0,0.0406976744186046,0.5213178294573644,0.0872093023255814,0.3507751937984496,0.0,1,1,38,755000,1,1,0,0.005970885145075848,0.11589598008873062
292,990,10,4,4,2,3,247.5,99.0,2.5,0.0,0.4545454545454545,0.2272727272727272,0.0,0.3181818181818182,0.0,0.3,0.1,0.0,0.6,0.0,0.3787878787878788,0.6212121212121212,0.0,0.0,0,0,65,659000,0,0,0,-2.3283822711127504,1.467158300673732
293,5060,20,9,7,4,4,562.2222222222222,253.0,2.2222222222222223,0.8063241106719368,0.0830039525691699,0.0988142292490118,0.0,0.0118577075098814,0.7,0.15,0.1,0.0,0.05,0.0,0.3715415019762846,0.2430830039525691,0.2312252964426877,0.1541501976284585,1,1,32,98000,1,1,0,0.3597509976604453,-1.8784751718227644
294,9890,45,21,14,4,5,470.95238095238096,219.77777777777777,2.142857142857143,0.4342770475227502,0.1456016177957532,0.2249747219413549,0.1365015166835187,0.0586450960566228,0.2222222222222222,0.2888888888888888,0.1777777777777777,0.0666666666666666,0.2444444444444444,0.0,0.589989888776542,0.0556117290192113,0.2937310414560162,0.0606673407482305,1,0,66,688000,0,1,1,2.4020674932252577,1.6559106792035225
295,5830,18,8,7,4,4,728.75,323.8888888888889,2.25,0.4133790737564322,0.0205831903945111,0.2572898799313893,0.3087478559176672,0.0,0.3888888888888889,0.0555555555555555,0.3333333333333333,0.2222222222222222,0.0,0.1286449399656946,0.0926243567753001,0.6500857632933105,0.1286449399656946,0.0,1,1,62,432000,1,1,0,0.2173044552586687,1.0183469233427607
296,5615,14,6,6,2,4,935.8333333333334,401.07142857142856,2.333333333333333,0.2938557435440783,0.0534283170080142,0.1985752448797862,0.4541406945681211,0.0,0.2142857142857142,0.1428571428571428,0.2857142857142857,0.3571428571428571,0.0,0.0,0.8397150489759573,0.1602849510240427,0.0,0.0,0,0,44,891000,0,0,0,-0.31857146453140067,0.5862302654515514
297,13275,46,21,18,4,5,632.1428571428571,288.5869565217391,2.1904761904761907,0.464030131826742,0.0564971751412429,0.2451977401129943,0.2146892655367231,0.0195856873822975,0.3260869565217391,0.1521739130434782,0.2826086956521739,0.1304347826086956,0.108695652173913,0.0,0.4632768361581921,0.3058380414312617,0.2195856873822975,0.0112994350282485,0,0,55,853000,0,0,1,2.6500222163685385,1.2195500875856606
298,4775,18,9,6,3,5,530.5555555555555,265.27777777777777,2.0,0.0523560209424083,0.031413612565445,0.2617801047120419,0.5968586387434555,0.0575916230366492,0.0555555555555555,0.0555555555555555,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.031413612565445,0.8931937172774869,0.0,0.075392670157068,0.0,1,1,32,494000,1,1,0,0.17483578914310963,-0.5666199128287938
299,10155,45,19,15,4,5,534.4736842105264,225.66666666666663,2.3684210526315788,0.3717380600689315,0.1142294436238306,0.2776957163958641,0.1870999507631708,0.0492368291482028,0.2,0.2666666666666666,0.2444444444444444,0.0888888888888888,0.2,0.0,0.7031019202363368,0.0635155096011816,0.1595273264401772,0.0738552437223042,1,0,41,111000,0,1,1,2.377501359991788,-1.2349966851190457
300,1945,10,5,5,2,4,389.0,194.5,2.0,0.2313624678663239,0.2930591259640103,0.4241645244215938,0.0,0.0514138817480719,0.1,0.4,0.3,0.0,0.2,0.0,0.8611825192802056,0.0,0.1388174807197943,0.0,0,0,26,697000,0,0,0,-1.5973674027136477,-0.6618283585615772
301,1720,8,5,5,2,4,344.0,215.0,1.6,0.7267441860465116,0.0930232558139534,0.1453488372093023,0.0,0.0348837209302325,0.5,0.25,0.125,0.0,0.125,0.0,0.9651162790697676,0.0,0.0,0.0348837209302325,0,0,53,433000,0,0,0,-1.8751337283115364,0.4675296888426431
302,13530,51,22,15,3,5,615.0,265.29411764705884,2.3181818181818183,0.3739837398373983,0.1419068736141907,0.2823355506282335,0.1810790835181079,0.0206947524020694,0.2352941176470588,0.2941176470588235,0.2745098039215686,0.0980392156862745,0.0980392156862745,0.0,0.4493717664449372,0.0997782705099778,0.450849963045085,0.0,1,1,53,30000,1,1,1,2.9012301906694375,-1.6108245971883488
303,4550,11,5,5,2,2,910.0,413.6363636363636,2.2,0.9406593406593406,0.0593406593406593,0.0,0.0,0.0,0.8181818181818182,0.1818181818181818,0.0,0.0,0.0,0.0,0.654945054945055,0.345054945054945,0.0,0.0,1,0,47,874000,0,1,0,-0.858009674253768,0.7298192581966584
304,510,4,3,2,2,1,170.0,127.5,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4705882352941176,0.0,0.0,0.5294117647058824,1,0,55,428000,0,1,0,-3.814658380840679,0.5261085234201442
305,3440,14,7,6,3,3,491.4285714285714,245.7142857142857,2.0,0.1700581395348837,0.0,0.0,0.7122093023255814,0.1177325581395348,0.1428571428571428,0.0,0.0,0.3571428571428571,0.5,0.0,0.2049418604651162,0.4273255813953488,0.3677325581395348,0.0,1,0,43,318000,0,1,0,-0.5327961403803635,-0.3191390272506167
306,4455,17,9,7,4,4,495.0,262.05882352941177,1.8888888888888888,0.0471380471380471,0.1391694725028058,0.4433221099887766,0.3703703703703703,0.0,0.0588235294117647,0.3529411764705882,0.4117647058823529,0.1764705882352941,0.0,0.0673400673400673,0.186307519640853,0.0617283950617283,0.6846240179573513,0.0,1,0,64,330000,0,1,0,0.07410108483152304,0.9057631567374747
307,7640,20,9,7,3,4,848.8888888888889,382.0,2.2222222222222223,0.4581151832460733,0.031413612565445,0.2617801047120419,0.2486910994764398,0.0,0.35,0.1,0.35,0.2,0.0,0.0,0.5222513089005235,0.0719895287958115,0.4057591623036649,0.0,0,0,31,886000,0,0,0,0.6224837833017856,-0.13425083558360387
308,5080,20,8,7,2,4,635.0,254.0,2.5,0.5551181102362205,0.0295275590551181,0.3484251968503937,0.0,0.0669291338582677,0.3,0.05,0.35,0.0,0.3,0.0,0.9468503937007874,0.0531496062992126,0.0,0.0,0,0,32,90000,0,0,0,0.2531595943465725,-1.9491663078708108
309,4800,13,6,5,2,4,800.0,369.2307692307692,2.1666666666666665,0.25,0.0,0.1208333333333333,0.6041666666666666,0.025,0.2307692307692307,0.0,0.1538461538461538,0.4615384615384615,0.1538461538461538,0.4583333333333333,0.5416666666666666,0.0,0.0,0.0,1,0,54,911000,0,1,0,-0.5094824442937915,1.1626149420356824
